2.2051e-04 1.8379e-14 3.3912e-15 8.9629e-15 0.0000e+00 0.0000e+00
2.4201e-04 1.7260e-14 3.2458e-15 8.6769e-15 0.0000e+00 0.0000e+00
2.6561e-04 1.6177e-14 3.0924e-15 8.3685e-15 0.0000e+00 0.0000e+00
2.9151e-04 1.5143e-14 2.9443e-15 8.0162e-15 0.0000e+00 0.0000e+00
3.1993e-04 1.4166e-14 2.7964e-15 7.6597e-15 0.0000e+00 0.0000e+00
3.5112e-04 1.3233e-14 2.6464e-15 7.2829e-15 0.0000e+00 0.0000e+00
3.8535e-04 1.2355e-14 2.5030e-15 6.9129e-15 0.0000e+00 0.0000e+00
4.2292e-04 1.1521e-14 2.3628e-15 6.5440e-15 0.0000e+00 0.0000e+00
4.6416e-04 1.0738e-14 2.2266e-15 6.1803e-15 1.8284e-19 0.0000e+00
5.0941e-04 9.9989e-15 2.0948e-15 5.8249e-15 1.7140e-18 0.0000e+00
5.5908e-04 9.3068e-15 1.9679e-15 5.4802e-15 4.2259e-18 0.0000e+00
6.1359e-04 8.6555e-15 1.8461e-15 5.1508e-15 7.2139e-18 0.0000e+00
6.7342e-04 8.0470e-15 1.7310e-15 4.8312e-15 1.0481e-17 0.0000e+00
7.3907e-04 7.4762e-15 1.6198e-15 4.5256e-15 1.4380e-17 0.0000e+00
8.1113e-04 6.9437e-15 1.5142e-15 4.2347e-15 1.8398e-17 0.0000e+00
8.9022e-04 6.4453e-15 1.4141e-15 3.9584e-15 2.3593e-17 0.0000e+00
9.7701e-04 5.9811e-15 1.3201e-15 3.6981e-15 2.8165e-17 0.0000e+00
1.0723e-03 5.5476e-15 1.2307e-15 3.4507e-15 3.2875e-17 0.0000e+00
1.1768e-03 5.1443e-15 1.1464e-15 3.2173e-15 3.6634e-17 0.0000e+00
1.2915e-03 4.7682e-15 1.0676e-15 2.9985e-15 4.1926e-17 0.0000e+00
1.4175e-03 4.4187e-15 9.9323e-16 2.7921e-15 4.5938e-17 0.0000e+00
1.5557e-03 4.0933e-15 9.2348e-16 2.5989e-15 5.0513e-17 0.0000e+00
1.7074e-03 3.7911e-15 8.5841e-16 2.4172e-15 5.3473e-17 0.0000e+00
1.8738e-03 3.5102e-15 7.9731e-16 2.2471e-15 5.5740e-17 0.0000e+00
2.0565e-03 3.2495e-15 7.4039e-16 2.0885e-15 5.7281e-17 0.0000e+00
2.2570e-03 3.0074e-15 6.8711e-16 1.9399e-15 5.8125e-17 0.0000e+00
2.4771e-03 2.7830e-15 6.3742e-16 1.8012e-15 5.7728e-17 0.0000e+00
2.7186e-03 2.5747e-15 5.9123e-16 1.6720e-15 5.7394e-17 0.0000e+00
2.9836e-03 2.3817e-15 5.4812e-16 1.5515e-15 5.5969e-17 0.0000e+00
3.2745e-03 2.2028e-15 5.0809e-16 1.4393e-15 5.5116e-17 0.0000e+00
3.5938e-03 2.0371e-15 4.7080e-16 1.3348e-15 5.2888e-17 0.0000e+00
3.9442e-03 1.8836e-15 4.3615e-16 1.2376e-15 5.0726e-17 0.0000e+00
4.3288e-03 1.7415e-15 4.0401e-16 1.1473e-15 4.8480e-17 0.0000e+00
4.7508e-03 1.6101e-15 3.7413e-16 1.0633e-15 4.6207e-17 0.0000e+00
5.2140e-03 1.4884e-15 3.4644e-16 9.8537e-16 4.3951e-17 3.0936e-22
5.7224e-03 1.3759e-15 3.2074e-16 9.1297e-16 4.1745e-17 1.0181e-21
6.2803e-03 1.2718e-15 2.9691e-16 8.4580e-16 3.9609e-17 2.6280e-21
6.8926e-03 1.1756e-15 2.7485e-16 7.8353e-16 3.7561e-17 4.2303e-21
7.5646e-03 1.0867e-15 2.5440e-16 7.2577e-16 3.4945e-17 6.1013e-21
8.3022e-03 1.0046e-15 2.3547e-16 6.7225e-16 3.3126e-17 8.2234e-21
9.1116e-03 9.2866e-16 2.1796e-16 6.2268e-16 3.0802e-17 9.9514e-21
1.0000e-02 8.5856e-16 2.0174e-16 5.7676e-16 2.9217e-17 1.2909e-20
