4.2970e-03 1.1268e-14 3.3600e-14 3.2066e-14 6.7137e-15 1.1651e-14 1.6365e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.5529e-03 1.1389e-14 3.4409e-14 3.2363e-14 6.7655e-15 1.1706e-14 1.7429e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.8241e-03 1.1518e-14 3.5052e-14 3.2586e-14 6.8155e-15 1.1776e-14 1.8524e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.1114e-03 1.1656e-14 3.5689e-14 3.2869e-14 6.8524e-15 1.1827e-14 1.9648e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.4159e-03 1.1806e-14 3.6469e-14 3.3143e-14 6.8995e-15 1.1893e-14 2.1163e-15 4.1325e-19 0.0000e+00 0.0000e+00 0.0000e+00
5.7384e-03 1.1975e-14 3.7090e-14 3.3410e-14 6.9449e-15 1.1940e-14 2.2349e-15 2.6114e-18 0.0000e+00 0.0000e+00 0.0000e+00
6.0802e-03 1.2172e-14 3.7704e-14 3.3610e-14 6.9786e-15 1.2001e-14 2.3559e-15 5.9278e-18 0.0000e+00 0.0000e+00 0.0000e+00
6.4424e-03 1.2415e-14 3.8312e-14 3.3863e-14 7.0211e-15 1.2045e-14 2.4793e-15 1.0729e-17 0.0000e+00 0.0000e+00 0.0000e+00
6.8261e-03 1.2742e-14 3.8912e-14 3.4109e-14 7.0525e-15 1.2102e-14 2.6048e-15 1.7430e-17 0.0000e+00 0.0000e+00 0.0000e+00
7.2326e-03 1.3243e-14 3.9505e-14 3.4347e-14 7.0928e-15 1.2142e-14 2.7324e-15 2.6375e-17 0.0000e+00 0.0000e+00 0.0000e+00
7.6634e-03 1.3960e-14 4.0090e-14 3.4527e-14 7.1221e-15 1.2182e-14 2.8618e-15 3.4515e-17 0.0000e+00 0.0000e+00 0.0000e+00
8.1198e-03 1.4560e-14 4.0667e-14 3.4754e-14 7.1597e-15 1.2233e-14 2.9928e-15 4.7992e-17 0.0000e+00 0.0000e+00 0.0000e+00
8.6035e-03 1.4904e-14 4.1235e-14 3.4927e-14 7.1877e-15 1.2269e-14 3.1253e-15 6.4430e-17 3.5048e-19 0.0000e+00 0.0000e+00
9.1159e-03 1.5057e-14 4.1793e-14 3.5143e-14 7.2229e-15 1.2305e-14 3.2590e-15 7.8389e-17 1.9095e-18 0.0000e+00 0.0000e+00
9.6588e-03 1.5074e-14 4.2340e-14 3.5309e-14 7.2490e-15 1.2350e-14 3.3938e-15 1.0039e-16 3.2436e-18 0.0000e+00 0.0000e+00
1.0234e-02 1.4992e-14 4.2875e-14 3.5516e-14 7.2822e-15 1.2383e-14 3.5294e-15 1.1856e-16 4.7258e-18 0.0000e+00 0.0000e+00
1.0844e-02 1.4836e-14 4.3393e-14 3.5676e-14 7.3070e-15 1.2414e-14 3.6248e-15 1.4659e-16 6.3517e-18 0.0000e+00 0.0000e+00
1.1490e-02 1.4622e-14 4.3781e-14 3.5875e-14 7.3311e-15 1.2455e-14 3.7612e-15 1.6926e-16 8.1389e-18 0.0000e+00 0.0000e+00
