1.2174e-02 3.3345e-15 4.8483e-15 4.2485e-14 5.8145e-15 0.0000e+00
1.2899e-02 3.2333e-15 4.7694e-15 4.2471e-14 5.8124e-15 0.0000e+00
1.3667e-02 3.1324e-15 4.6850e-15 4.2454e-14 5.8102e-15 0.0000e+00
1.4481e-02 3.0320e-15 4.5957e-15 4.2435e-14 5.8077e-15 0.0000e+00
1.5344e-02 2.9324e-15 4.5018e-15 4.2412e-14 5.8050e-15 0.0000e+00
1.6258e-02 2.8340e-15 4.4036e-15 4.2387e-14 5.8020e-15 0.0000e+00
1.7226e-02 2.7368e-15 4.3018e-15 4.2359e-14 5.7987e-15 0.0000e+00
1.8252e-02 2.6411e-15 4.1967e-15 4.2327e-14 5.7952e-15 0.0000e+00
1.9339e-02 2.5471e-15 4.0889e-15 4.2290e-14 5.7915e-15 0.0000e+00
2.0491e-02 2.4549e-15 3.9791e-15 4.2250e-14 5.7872e-15 0.0000e+00
2.1711e-02 2.3646e-15 3.8676e-15 4.2204e-14 5.7828e-15 0.0000e+00
2.3004e-02 2.2764e-15 3.7551e-15 4.2152e-14 5.7781e-15 2.9992e-19
2.4374e-02 2.1903e-15 3.6420e-15 4.2093e-14 5.7729e-15 6.4416e-19
2.5826e-02 2.1064e-15 3.5287e-15 4.2027e-14 5.7674e-15 1.0336e-18
2.7364e-02 2.0248e-15 3.4158e-15 4.1951e-14 5.7616e-15 1.4697e-18
2.8994e-02 1.9455e-15 3.3036e-15 4.1864e-14 5.7551e-15 1.9533e-18
3.0721e-02 1.8685e-15 3.1924e-15 4.1765e-14 5.7483e-15 2.4826e-18
3.2551e-02 1.7938e-15 3.0826e-15 4.1651e-14 5.7410e-15 2.8438e-18
3.4490e-02 1.7215e-15 2.9744e-15 4.1519e-14 5.7330e-15 3.4511e-18
3.6544e-02 1.6515e-15 2.8680e-15 4.1367e-14 5.7244e-15 4.1079e-18
3.8720e-02 1.5838e-15 2.7637e-15 4.1191e-14 5.7151e-15 4.8128e-18
4.1027e-02 1.5184e-15 2.6616e-15 4.0988e-14 5.7050e-15 5.2828e-18
4.3470e-02 1.4552e-15 2.5619e-15 4.0753e-14 5.6941e-15 6.0689e-18
4.6059e-02 1.3943e-15 2.4645e-15 4.0482e-14 5.6820e-15 6.9044e-18
4.8803e-02 1.3355e-15 2.3697e-15 4.0171e-14 5.6689e-15 7.7906e-18
5.1709e-02 1.2789e-15 2.2775e-15 3.9816e-14 5.6543e-15 8.3727e-18
5.4789e-02 1.2243e-15 2.1880e-15 3.9412e-14 5.6383e-15 9.3422e-18
5.8052e-02 1.1718e-15 2.1011e-15 3.8957e-14 5.6205e-15 9.9746e-18
6.1510e-02 1.1213e-15 2.0168e-15 3.8450e-14 5.6007e-15 1.1028e-17
6.5173e-02 1.0728e-15 1.9353e-15 3.7888e-14 5.5787e-15 1.2133e-17
6.9055e-02 1.0261e-15 1.8563e-15 3.7273e-14 5.5540e-15 1.2849e-17
7.3168e-02 9.8121e-16 1.7800e-15 3.6607e-14 5.5262e-15 1.4039e-17
7.7526e-02 9.3812e-16 1.7063e-15 3.5892e-14 5.4950e-15 1.4810e-17
8.2143e-02 8.9675e-16 1.6352e-15 3.5133e-14 5.4599e-15 1.6080e-17
8.7036e-02 8.5705e-16 1.5666e-15 3.4334e-14 5.4204e-15 1.6905e-17
9.2220e-02 8.1896e-16 1.5004e-15 3.3502e-14 5.3760e-15 1.8263e-17
9.7712e-02 7.8243e-16 1.4367e-15 3.2642e-14 5.3262e-15 1.9130e-17
1.0353e-01 7.4740e-16 1.3754e-15 3.1760e-14 5.2706e-15 2.0575e-17
1.0970e-01 7.1383e-16 1.3163e-15 3.0862e-14 5.2088e-15 2.1494e-17
1.1623e-01 6.8166e-16 1.2595e-15 2.9953e-14 5.1405e-15 2.3022e-17
1.2316e-01 6.5083e-16 1.2049e-15 2.9037e-14 5.0656e-15 2.3995e-17
1.3049e-01 6.2132e-16 1.1524e-15 2.8120e-14 4.9840e-15 2.4983e-17
1.3826e-01 5.9305e-16 1.1020e-15 2.7206e-14 4.8960e-15 2.6622e-17
1.4650e-01 5.6600e-16 1.0536e-15 2.6297e-14 4.8017e-15 2.7661e-17
1.5522e-01 5.4011e-16 1.0071e-15 2.5398e-14 4.7019e-15 2.8713e-17
1.6447e-01 5.1533e-16 9.6247e-16 2.4511e-14 4.5967e-15 3.0458e-17
1.7426e-01 4.9163e-16 9.1967e-16 2.3638e-14 4.4871e-15 3.1559e-17
1.8464e-01 4.6896e-16 8.7863e-16 2.2780e-14 4.3737e-15 3.2676e-17
1.9564e-01 4.4729e-16 8.3928e-16 2.1941e-14 4.2572e-15 3.4510e-17
2.0729e-01 4.2656e-16 8.0157e-16 2.1120e-14 4.1383e-15 3.5667e-17
2.1964e-01 4.0675e-16 7.6544e-16 2.0319e-14 4.0179e-15 3.6835e-17
2.3272e-01 3.8782e-16 7.3083e-16 1.9539e-14 3.8964e-15 3.8014e-17
2.4658e-01 3.6973e-16 6.9768e-16 1.8780e-14 3.7745e-15 3.9205e-17
2.6127e-01 3.5245e-16 6.6595e-16 1.8042e-14 3.6528e-15 4.1169e-17
2.7683e-01 3.3594e-16 6.3557e-16 1.7326e-14 3.5318e-15 4.2390e-17
2.9332e-01 3.2017e-16 6.0650e-16 1.6632e-14 3.4118e-15 4.3619e-17
3.1079e-01 3.0511e-16 5.7868e-16 1.5960e-14 3.2934e-15 4.4856e-17
3.2930e-01 2.9073e-16 5.5207e-16 1.5310e-14 3.1767e-15 4.6101e-17
3.4891e-01 2.7701e-16 5.2662e-16 1.4682e-14 3.0621e-15 4.7347e-17
3.6969e-01 2.6391e-16 5.0229e-16 1.4075e-14 2.9497e-15 4.9412e-17
3.9171e-01 2.5139e-16 4.7902e-16 1.3489e-14 2.8398e-15 5.0672e-17
4.1504e-01 2.3945e-16 4.5676e-16 1.2924e-14 2.7325e-15 5.1932e-17
4.3976e-01 2.2807e-16 4.3553e-16 1.2379e-14 2.6279e-15 5.3191e-17
4.6595e-01 2.1721e-16 4.1522e-16 1.1854e-14 2.5262e-15 5.4447e-17
4.9370e-01 2.0685e-16 3.9582e-16 1.1348e-14 2.4272e-15 5.5697e-17
5.2311e-01 1.9698e-16 3.7729e-16 1.0862e-14 2.3312e-15 5.6939e-17
5.5427e-01 1.8756e-16 3.5959e-16 1.0394e-14 2.2381e-15 5.8169e-17
5.8728e-01 1.7859e-16 3.4269e-16 9.9437e-15 2.1479e-15 5.9385e-17
6.2226e-01 1.7002e-16 3.2655e-16 9.5112e-15 2.0606e-15 6.0585e-17
6.5932e-01 1.6178e-16 3.1114e-16 9.0957e-15 1.9762e-15 6.1763e-17
6.9859e-01 1.5389e-16 2.9644e-16 8.6967e-15 1.8947e-15 6.2915e-17
7.4020e-01 1.4644e-16 2.8239e-16 8.3136e-15 1.8159e-15 6.4037e-17
7.8428e-01 1.3941e-16 2.6899e-16 7.9460e-15 1.7400e-15 6.5116e-17
8.3099e-01 1.3273e-16 2.5622e-16 7.5934e-15 1.6668e-15 6.6149e-17
8.8049e-01 1.2634e-16 2.4403e-16 7.2552e-15 1.5962e-15 6.7124e-17
9.3293e-01 1.2025e-16 2.3241e-16 6.9310e-15 1.5283e-15 6.8029e-17
9.8850e-01 1.1441e-16 2.2132e-16 6.6202e-15 1.4629e-15 6.8851e-17
1.0474e+00 1.0886e-16 2.1076e-16 6.3224e-15 1.4000e-15 6.9570e-17
1.1098e+00 1.0350e-16 2.0064e-16 6.0371e-15 1.3395e-15 6.9317e-17
1.1758e+00 9.8430e-17 1.9092e-16 5.7639e-15 1.2813e-15 6.9781e-17
1.2459e+00 9.3622e-17 1.8165e-16 5.5024e-15 1.2254e-15 7.0086e-17
1.3201e+00 8.9041e-17 1.7289e-16 5.2520e-15 1.1718e-15 7.0213e-17
1.3987e+00 8.4690e-17 1.6461e-16 5.0123e-15 1.1202e-15 7.0148e-17
1.4820e+00 8.0583e-17 1.5674e-16 4.7831e-15 1.0708e-15 6.9882e-17
1.5703e+00 7.6700e-17 1.4922e-16 4.5637e-15 1.0234e-15 6.8581e-17
1.6638e+00 7.2992e-17 1.4202e-16 4.3539e-15 9.7788e-16 6.7925e-17
1.7629e+00 6.9413e-17 1.3518e-16 4.1533e-15 9.3426e-16 6.7087e-17
1.8679e+00 6.5975e-17 1.2864e-16 3.9615e-15 8.9247e-16 6.6085e-17
1.9792e+00 6.2704e-17 1.2237e-16 3.7782e-15 8.5240e-16 6.4129e-17
2.0970e+00 5.9607e-17 1.1637e-16 3.6030e-15 8.1402e-16 6.2877e-17
2.2219e+00 5.6663e-17 1.1069e-16 3.4356e-15 7.7727e-16 6.1529e-17
2.3543e+00 5.3871e-17 1.0528e-16 3.2756e-15 7.4207e-16 6.0105e-17
2.4945e+00 5.1213e-17 1.0016e-16 3.1228e-15 7.0838e-16 5.7847e-17
2.6431e+00 4.8685e-17 9.5265e-17 2.9769e-15 6.7614e-16 5.6345e-17
2.8005e+00 4.6279e-17 9.0612e-17 2.8367e-15 6.4527e-16 5.4818e-17
2.9673e+00 4.3991e-17 8.6227e-17 2.7045e-15 6.1578e-16 5.2530e-17
3.1440e+00 4.1843e-17 8.2070e-17 2.5775e-15 5.8755e-16 5.1009e-17
3.3313e+00 3.9800e-17 7.8103e-17 2.4560e-15 5.6057e-16 4.9497e-17
3.5297e+00 3.7831e-17 7.4292e-17 2.3405e-15 5.3476e-16 4.7283e-17
3.7399e+00 3.5950e-17 7.0635e-17 2.2301e-15 5.1009e-16 4.5828e-17
3.9627e+00 3.4163e-17 6.7140e-17 2.1247e-15 4.8651e-16 4.3700e-17
