1.7226e-02 4.8341e-15 8.0480e-15 9.2622e-15 1.7509e-14 3.8894e-15 0.0000e+00 0.0000e+00 0.0000e+00
1.8252e-02 4.7907e-15 8.0449e-15 9.2596e-15 1.7499e-14 3.9110e-15 0.0000e+00 0.0000e+00 0.0000e+00
1.9339e-02 4.7313e-15 8.0349e-15 9.2551e-15 1.7486e-14 3.9438e-15 0.0000e+00 0.0000e+00 0.0000e+00
2.0491e-02 4.6583e-15 8.0266e-15 9.2443e-15 1.7470e-14 3.9753e-15 0.0000e+00 0.0000e+00 0.0000e+00
2.1711e-02 4.5738e-15 8.0150e-15 9.2354e-15 1.7443e-14 4.0058e-15 0.0000e+00 0.0000e+00 0.0000e+00
2.3004e-02 4.4799e-15 7.9999e-15 9.2238e-15 1.7420e-14 4.0354e-15 4.6054e-20 0.0000e+00 0.0000e+00
2.4374e-02 4.3786e-15 7.9808e-15 9.2093e-15 1.7392e-14 4.0637e-15 1.9855e-19 0.0000e+00 0.0000e+00
2.5826e-02 4.2713e-15 7.9571e-15 9.1915e-15 1.7360e-14 4.0910e-15 3.7350e-19 0.0000e+00 0.0000e+00
2.7364e-02 4.1597e-15 7.9249e-15 9.1668e-15 1.7318e-14 4.1172e-15 5.7134e-19 0.0000e+00 0.0000e+00
2.8994e-02 4.0449e-15 7.8904e-15 9.1415e-15 1.7276e-14 4.1328e-15 7.9229e-19 0.0000e+00 0.0000e+00
3.0721e-02 3.9280e-15 7.8495e-15 9.1117e-15 1.7229e-14 4.1570e-15 9.4631e-19 0.0000e+00 0.0000e+00
3.2551e-02 3.8098e-15 7.8014e-15 9.0736e-15 1.7175e-14 4.1801e-15 1.2064e-18 0.0000e+00 0.0000e+00
3.4490e-02 3.6911e-15 7.7424e-15 9.0329e-15 1.7110e-14 4.2021e-15 1.4896e-18 3.4323e-20 0.0000e+00
3.6544e-02 3.5725e-15 7.6779e-15 8.9857e-15 1.7042e-14 4.2144e-15 1.7984e-18 5.9073e-20 0.0000e+00
3.8720e-02 3.4523e-15 7.6043e-15 8.9312e-15 1.6966e-14 4.2343e-15 2.1335e-18 1.0011e-19 0.0000e+00
4.1027e-02 3.3357e-15 7.5210e-15 8.8662e-15 1.6876e-14 4.2528e-15 2.4934e-18 1.4568e-19 0.0000e+00
4.3470e-02 3.2205e-15 7.4252e-15 8.7952e-15 1.6780e-14 4.2701e-15 2.7315e-18 1.9559e-19 0.0000e+00
4.6059e-02 3.1071e-15 7.3218e-15 8.7148e-15 1.6673e-14 4.2786e-15 3.1314e-18 2.2995e-19 1.8317e-20
4.8803e-02 2.9957e-15 7.2084e-15 8.6220e-15 1.6550e-14 4.2931e-15 3.5567e-18 2.8692e-19 3.8556e-20
5.1709e-02 2.8847e-15 7.0831e-15 8.5212e-15 1.6417e-14 4.2993e-15 3.8351e-18 3.4846e-19 5.2918e-20
5.4789e-02 2.7781e-15 6.9508e-15 8.4094e-15 1.6267e-14 4.3108e-15 4.3030e-18 3.9034e-19 7.6614e-20
5.8052e-02 2.6740e-15 6.8100e-15 8.2847e-15 1.6104e-14 4.3203e-15 4.7997e-18 4.5976e-19 9.3124e-20
6.1510e-02 2.5725e-15 6.6595e-15 8.1513e-15 1.5925e-14 4.3215e-15 5.1232e-18 5.3364e-19 1.2008e-19
6.5173e-02 2.4722e-15 6.5043e-15 8.0056e-15 1.5726e-14 4.3267e-15 5.6640e-18 5.8271e-19 1.4901e-19
6.9055e-02 2.3763e-15 6.3434e-15 7.8519e-15 1.5512e-14 4.3234e-15 6.0131e-18 6.6406e-19 1.6872e-19
7.3168e-02 2.2832e-15 6.1760e-15 7.6891e-15 1.5277e-14 4.3230e-15 6.5951e-18 7.1750e-19 2.0097e-19
7.7526e-02 2.1929e-15 6.0069e-15 7.5163e-15 1.5028e-14 4.3136e-15 7.2025e-18 8.0594e-19 2.2279e-19
8.2143e-02 2.1039e-15 5.8335e-15 7.3382e-15 1.4762e-14 4.3057e-15 7.5927e-18 8.6435e-19 2.5868e-19
8.7036e-02 2.0193e-15 5.6601e-15 7.1540e-15 1.4477e-14 4.2883e-15 8.2471e-18 9.6064e-19 2.8291e-19
9.2220e-02 1.9374e-15 5.4859e-15 6.9634e-15 1.4179e-14 4.2708e-15 8.6648e-18 1.0235e-18 3.2281e-19
9.7712e-02 1.8571e-15 5.3102e-15 6.7706e-15 1.3864e-14 4.2429e-15 9.3608e-18 1.1285e-18 3.4938e-19
1.0353e-01 1.7807e-15 5.1368e-15 6.5737e-15 1.3540e-14 4.2137e-15 9.8032e-18 1.1968e-18 3.7674e-19
1.0970e-01 1.7070e-15 4.9634e-15 6.3766e-15 1.3203e-14 4.1734e-15 1.0254e-17 1.3104e-18 4.2165e-19
1.1623e-01 1.6348e-15 4.7932e-15 6.1776e-15 1.2859e-14 4.1263e-15 1.1009e-17 1.3843e-18 4.5121e-19
1.2316e-01 1.5663e-15 4.6255e-15 5.9800e-15 1.2506e-14 4.0765e-15 1.1487e-17 1.4598e-18 4.9968e-19
1.3049e-01 1.4993e-15 4.4593e-15 5.7823e-15 1.2150e-14 4.0157e-15 1.2284e-17 1.5849e-18 5.3139e-19
1.3826e-01 1.4357e-15 4.2975e-15 5.5875e-15 1.1789e-14 3.9520e-15 1.2788e-17 1.6655e-18 5.6392e-19
1.4650e-01 1.3746e-15 4.1379e-15 5.3949e-15 1.1428e-14 3.8783e-15 1.3297e-17 1.7477e-18 6.1739e-19
1.5522e-01 1.3149e-15 3.9831e-15 5.2041e-15 1.1067e-14 3.7990e-15 1.4150e-17 1.8840e-18 6.5213e-19
1.6447e-01 1.2584e-15 3.8311e-15 5.0176e-15 1.0706e-14 3.7147e-15 1.4685e-17 1.9712e-18 6.8768e-19
1.7426e-01 1.2032e-15 3.6840e-15 4.8338e-15 1.0349e-14 3.6294e-15 1.5224e-17 2.0599e-18 7.4626e-19
1.8464e-01 1.1511e-15 3.5401e-15 4.6548e-15 9.9942e-15 3.5372e-15 1.6128e-17 2.2072e-18 7.8409e-19
1.9564e-01 1.1010e-15 3.4011e-15 4.4792e-15 9.6443e-15 3.4423e-15 1.6688e-17 2.3006e-18 8.2278e-19
2.0729e-01 1.0521e-15 3.2655e-15 4.3087e-15 9.3014e-15 3.3482e-15 1.7257e-17 2.3957e-18 8.6233e-19
2.1964e-01 1.0059e-15 3.1349e-15 4.1420e-15 8.9635e-15 3.2498e-15 1.8207e-17 2.5536e-18 9.2766e-19
2.3272e-01 9.6097e-16 3.0076e-15 3.9806e-15 8.6337e-15 3.1506e-15 1.8789e-17 2.6532e-18 9.6958e-19
2.4658e-01 9.1851e-16 2.8853e-15 3.8232e-15 8.3102e-15 3.0511e-15 1.9376e-17 2.7542e-18 1.0124e-18
2.6127e-01 8.7716e-16 2.7663e-15 3.6712e-15 7.9957e-15 2.9543e-15 1.9966e-17 2.8566e-18 1.0560e-18
2.7683e-01 8.3815e-16 2.6521e-15 3.5233e-15 7.6881e-15 2.8557e-15 2.0558e-17 2.9605e-18 1.1282e-18
2.9332e-01 8.0018e-16 2.5412e-15 3.3801e-15 7.3899e-15 2.7579e-15 2.1561e-17 3.1337e-18 1.1743e-18
3.1079e-01 7.6437e-16 2.4348e-15 3.2422e-15 7.0991e-15 2.6615e-15 2.2162e-17 3.2413e-18 1.2212e-18
3.2930e-01 7.2953e-16 2.3318e-15 3.1085e-15 6.8180e-15 2.5667e-15 2.2763e-17 3.3502e-18 1.2689e-18
3.4891e-01 6.9669e-16 2.2331e-15 2.9798e-15 6.5444e-15 2.4736e-15 2.3365e-17 3.4600e-18 1.3174e-18
3.6969e-01 6.6477e-16 2.1374e-15 2.8551e-15 6.2804e-15 2.3844e-15 2.3963e-17 3.5710e-18 1.3667e-18
3.9171e-01 6.3467e-16 2.0455e-15 2.7353e-15 6.0241e-15 2.2952e-15 2.4559e-17 3.6826e-18 1.4488e-18
4.1504e-01 6.0544e-16 1.9575e-15 2.6195e-15 5.7764e-15 2.2082e-15 2.5585e-17 3.8701e-18 1.5003e-18
4.3976e-01 5.7791e-16 1.8724e-15 2.5083e-15 5.5379e-15 2.1234e-15 2.6175e-17 3.9841e-18 1.5525e-18
4.6595e-01 5.5115e-16 1.7912e-15 2.4009e-15 5.3069e-15 2.0410e-15 2.6756e-17 4.0985e-18 1.6053e-18
4.9370e-01 5.2594e-16 1.7126e-15 2.2975e-15 5.0849e-15 1.9609e-15 2.7328e-17 4.2133e-18 1.6588e-18
5.2311e-01 5.0150e-16 1.6377e-15 2.1985e-15 4.8701e-15 1.8832e-15 2.7888e-17 4.3283e-18 1.7128e-18
5.5427e-01 4.7812e-16 1.5653e-15 2.1030e-15 4.6632e-15 1.8079e-15 2.8435e-17 4.4437e-18 1.7673e-18
5.8728e-01 4.5612e-16 1.4958e-15 2.0115e-15 4.4646e-15 1.7350e-15 2.8966e-17 4.5587e-18 1.8222e-18
6.2226e-01 4.3477e-16 1.4296e-15 1.9233e-15 4.2729e-15 1.6644e-15 2.9477e-17 4.6734e-18 1.8775e-18
6.5932e-01 4.1469e-16 1.3657e-15 1.8386e-15 4.0891e-15 1.5963e-15 2.9966e-17 4.7868e-18 1.9331e-18
6.9859e-01 3.9520e-16 1.3048e-15 1.7577e-15 3.9117e-15 1.5304e-15 3.0428e-17 4.8991e-18 1.9889e-18
7.4020e-01 3.7686e-16 1.2461e-15 1.6797e-15 3.7413e-15 1.4668e-15 3.0860e-17 5.0098e-18 2.0448e-18
7.8428e-01 3.5908e-16 1.1899e-15 1.6052e-15 3.5781e-15 1.4055e-15 3.1260e-17 5.1186e-18 2.1006e-18
8.3099e-01 3.4212e-16 1.1363e-15 1.5334e-15 3.4209e-15 1.3464e-15 3.1619e-17 5.2250e-18 2.1564e-18
8.8049e-01 3.2617e-16 1.0848e-15 1.4647e-15 3.2700e-15 1.2895e-15 3.1934e-17 5.3286e-18 2.2119e-18
9.3293e-01 3.1070e-16 1.0356e-15 1.3991e-15 3.1257e-15 1.2347e-15 3.2200e-17 5.4290e-18 2.2670e-18
9.8850e-01 2.9616e-16 9.8834e-16 1.3359e-15 2.9868e-15 1.1819e-15 3.2409e-17 5.5254e-18 2.3217e-18
1.0474e+00 2.8209e-16 9.4308e-16 1.2755e-15 2.8539e-15 1.1312e-15 3.2107e-17 5.6172e-18 2.3757e-18
1.1098e+00 2.6863e-16 9.0007e-16 1.2178e-15 2.7262e-15 1.0824e-15 3.2192e-17 5.7034e-18 2.4288e-18
1.1758e+00 2.5589e-16 8.5866e-16 1.1624e-15 2.6038e-15 1.0355e-15 3.2208e-17 5.7840e-18 2.4809e-18
1.2459e+00 2.4350e-16 8.1907e-16 1.1093e-15 2.4869e-15 9.9047e-16 3.2150e-17 5.7719e-18 2.5317e-18
1.3201e+00 2.3183e-16 7.8142e-16 1.0588e-15 2.3745e-15 9.4719e-16 3.2017e-17 5.8381e-18 2.5810e-18
1.3987e+00 2.2096e-16 7.4522e-16 1.0102e-15 2.2670e-15 9.0567e-16 3.1807e-17 5.8958e-18 2.5877e-18
1.4820e+00 2.1042e-16 7.1062e-16 9.6373e-16 2.1643e-15 8.6581e-16 3.1523e-17 5.9438e-18 2.6330e-18
1.5703e+00 2.0034e-16 6.7777e-16 9.1949e-16 2.0657e-15 8.2757e-16 3.0735e-17 5.9813e-18 2.6759e-18
1.6638e+00 1.9087e-16 6.4615e-16 8.7701e-16 1.9713e-15 7.9024e-16 3.0318e-17 6.0071e-18 2.7160e-18
1.7629e+00 1.8169e-16 6.1597e-16 8.3641e-16 1.8813e-15 7.5510e-16 2.9840e-17 6.0206e-18 2.7529e-18
1.8679e+00 1.7293e-16 5.8731e-16 7.9775e-16 1.7949e-15 7.2143e-16 2.9309e-17 5.9368e-18 2.7862e-18
1.9792e+00 1.6467e-16 5.5977e-16 7.6066e-16 1.7124e-15 6.8917e-16 2.8318e-17 5.9241e-18 2.8154e-18
2.0970e+00 1.5663e-16 5.3349e-16 7.2522e-16 1.6334e-15 6.5826e-16 2.7709e-17 5.8977e-18 2.7992e-18
2.2219e+00 1.4899e-16 5.0854e-16 6.9151e-16 1.5581e-15 6.2865e-16 2.7070e-17 5.8574e-18 2.8190e-18
2.3543e+00 1.4185e-16 4.8457e-16 6.5917e-16 1.4860e-15 5.9979e-16 2.6406e-17 5.7219e-18 2.8333e-18
2.4945e+00 1.3494e-16 4.6162e-16 6.2830e-16 1.4170e-15 5.7268e-16 2.5337e-17 5.6564e-18 2.8417e-18
2.6431e+00 1.2838e-16 4.3991e-16 5.9893e-16 1.3513e-15 5.4673e-16 2.4655e-17 5.5791e-18 2.8037e-18
2.8005e+00 1.2224e-16 4.1910e-16 5.7076e-16 1.2883e-15 5.2189e-16 2.3967e-17 5.4911e-18 2.7997e-18
2.9673e+00 1.1634e-16 3.9922e-16 5.4388e-16 1.2282e-15 4.9813e-16 2.2909e-17 5.3154e-18 2.7891e-18
