6.0802e-03 1.2288e-15 2.0719e-15 5.7058e-14 8.9283e-15 0.0000e+00 0.0000e+00 0.0000e+00
6.4424e-03 1.2461e-15 2.0800e-15 5.7123e-14 8.9294e-15 0.0000e+00 0.0000e+00 0.0000e+00
6.8261e-03 1.2646e-15 2.0884e-15 5.7176e-14 8.9303e-15 0.0000e+00 0.0000e+00 0.0000e+00
7.2326e-03 1.2839e-15 2.0971e-15 5.7217e-14 8.9305e-15 0.0000e+00 0.0000e+00 0.0000e+00
7.6634e-03 1.3035e-15 2.1062e-15 5.7245e-14 8.9306e-15 0.0000e+00 0.0000e+00 0.0000e+00
8.1198e-03 1.3220e-15 2.1157e-15 5.7261e-14 8.9304e-15 0.0000e+00 0.0000e+00 0.0000e+00
8.6035e-03 1.3377e-15 2.1257e-15 5.7264e-14 8.9299e-15 0.0000e+00 0.0000e+00 0.0000e+00
9.1159e-03 1.3487e-15 2.1363e-15 5.7218e-14 8.9290e-15 1.5461e-18 0.0000e+00 0.0000e+00
9.6588e-03 1.3538e-15 2.1477e-15 5.7197e-14 8.9278e-15 5.3679e-18 0.0000e+00 0.0000e+00
1.0234e-02 1.3526e-15 2.1597e-15 5.7163e-14 8.9262e-15 8.8551e-18 0.0000e+00 0.0000e+00
1.0844e-02 1.3452e-15 2.1728e-15 5.7116e-14 8.9243e-15 1.4535e-17 0.0000e+00 0.0000e+00
1.1490e-02 1.3323e-15 2.1872e-15 5.7055e-14 8.9223e-15 1.9436e-17 0.0000e+00 0.0000e+00
1.2174e-02 1.3148e-15 2.2030e-15 5.6949e-14 8.9195e-15 2.4971e-17 0.0000e+00 0.0000e+00
1.2899e-02 1.2934e-15 2.2207e-15 5.6861e-14 8.9165e-15 3.1139e-17 0.0000e+00 0.0000e+00
1.3667e-02 1.2688e-15 2.2408e-15 5.6759e-14 8.9131e-15 3.7989e-17 0.0000e+00 0.0000e+00
1.4481e-02 1.2417e-15 2.2640e-15 5.6642e-14 8.9093e-15 4.8466e-17 0.0000e+00 0.0000e+00
1.5344e-02 1.2126e-15 2.2915e-15 5.6482e-14 8.9050e-15 5.6914e-17 0.0000e+00 0.0000e+00
1.6258e-02 1.1821e-15 2.3248e-15 5.6334e-14 8.9005e-15 6.6071e-17 0.0000e+00 0.0000e+00
1.7226e-02 1.1504e-15 2.3658e-15 5.6170e-14 8.8954e-15 7.5934e-17 0.0000e+00 0.0000e+00
1.8252e-02 1.1179e-15 2.4156e-15 5.5965e-14 8.8899e-15 8.6514e-17 0.0000e+00 0.0000e+00
1.9339e-02 1.0849e-15 2.4703e-15 5.5767e-14 8.8839e-15 9.7799e-17 0.0000e+00 0.0000e+00
2.0491e-02 1.0517e-15 2.5177e-15 5.5550e-14 8.8775e-15 1.0981e-16 0.0000e+00 0.0000e+00
2.1711e-02 1.0184e-15 2.5470e-15 5.5315e-14 8.8707e-15 1.2253e-16 0.0000e+00 0.0000e+00
2.3004e-02 9.8520e-16 2.5563e-15 5.5038e-14 8.8630e-15 1.3600e-16 0.0000e+00 0.0000e+00
2.4374e-02 9.5225e-16 2.5483e-15 5.4762e-14 8.8551e-15 1.5018e-16 0.0000e+00 0.0000e+00
2.5826e-02 9.1967e-16 2.5265e-15 5.4464e-14 8.8464e-15 1.6509e-16 0.0000e+00 0.0000e+00
2.7364e-02 8.8753e-16 2.4938e-15 5.4124e-14 8.8372e-15 1.8073e-16 0.0000e+00 0.0000e+00
2.8994e-02 8.5594e-16 2.4529e-15 5.3780e-14 8.8274e-15 1.9092e-16 0.0000e+00 0.0000e+00
3.0721e-02 8.2493e-16 2.4054e-15 5.3393e-14 8.8168e-15 2.0774e-16 0.0000e+00 0.0000e+00
3.2551e-02 7.9460e-16 2.3530e-15 5.2997e-14 8.8057e-15 2.2529e-16 0.0000e+00 0.0000e+00
3.4490e-02 7.6493e-16 2.2967e-15 5.2573e-14 8.7937e-15 2.4353e-16 0.0000e+00 0.0000e+00
3.6544e-02 7.3586e-16 2.2377e-15 5.2105e-14 8.7811e-15 2.5534e-16 0.0000e+00 0.0000e+00
3.8720e-02 7.0784e-16 2.1767e-15 5.1623e-14 8.7675e-15 2.7475e-16 0.0000e+00 0.0000e+00
4.1027e-02 6.8044e-16 2.1143e-15 5.1110e-14 8.7531e-15 2.9483e-16 0.0000e+00 0.0000e+00
4.3470e-02 6.5382e-16 2.0510e-15 5.0550e-14 8.7378e-15 3.1560e-16 0.0000e+00 0.0000e+00
4.6059e-02 6.2799e-16 1.9875e-15 4.9972e-14 8.7216e-15 3.2895e-16 0.0000e+00 0.0000e+00
4.8803e-02 6.0294e-16 1.9238e-15 4.9346e-14 8.7043e-15 3.5079e-16 0.0000e+00 0.0000e+00
5.1709e-02 5.7870e-16 1.8605e-15 4.8699e-14 8.6859e-15 3.6477e-16 0.0000e+00 0.0000e+00
5.4789e-02 5.5523e-16 1.7977e-15 4.8005e-14 8.6664e-15 3.8765e-16 0.0000e+00 0.0000e+00
5.8052e-02 5.3252e-16 1.7357e-15 4.7287e-14 8.6456e-15 4.1109e-16 0.0000e+00 0.0000e+00
6.1510e-02 5.1060e-16 1.6747e-15 4.6534e-14 8.6235e-15 4.2603e-16 0.0000e+00 0.0000e+00
6.5173e-02 4.8943e-16 1.6146e-15 4.5736e-14 8.6001e-15 4.5040e-16 0.0000e+00 0.0000e+00
6.9055e-02 4.6901e-16 1.5558e-15 4.4915e-14 8.5750e-15 4.6585e-16 0.0000e+00 0.0000e+00
7.3168e-02 4.4932e-16 1.4983e-15 4.4051e-14 8.5484e-15 4.9106e-16 0.0000e+00 0.0000e+00
7.7526e-02 4.3036e-16 1.4421e-15 4.3167e-14 8.5200e-15 5.0698e-16 4.1327e-20 0.0000e+00
8.2143e-02 4.1207e-16 1.3874e-15 4.2244e-14 8.4898e-15 5.2303e-16 1.2779e-19 0.0000e+00
8.7036e-02 3.9448e-16 1.3340e-15 4.1304e-14 8.4575e-15 5.4923e-16 2.6725e-19 0.0000e+00
9.2220e-02 3.7755e-16 1.2822e-15 4.0332e-14 8.4231e-15 5.6564e-16 3.6518e-19 0.0000e+00
9.7712e-02 3.6126e-16 1.2319e-15 3.9347e-14 8.3864e-15 5.9242e-16 5.2216e-19 0.0000e+00
1.0353e-01 3.4561e-16 1.1830e-15 3.8337e-14 8.3472e-15 6.0910e-16 6.3086e-19 0.0000e+00
1.0970e-01 3.3056e-16 1.1358e-15 3.7320e-14 8.3053e-15 6.2583e-16 7.4362e-19 0.0000e+00
1.1623e-01 3.1612e-16 1.0899e-15 3.6284e-14 8.2605e-15 6.5321e-16 9.2402e-19 0.0000e+00
1.2316e-01 3.0224e-16 1.0456e-15 3.5248e-14 8.2126e-15 6.7008e-16 1.0478e-18 0.0000e+00
1.3049e-01 2.8892e-16 1.0028e-15 3.4201e-14 8.1614e-15 6.8693e-16 1.1764e-18 0.0000e+00
1.3826e-01 2.7614e-16 9.6141e-16 3.3160e-14 8.1065e-15 7.1459e-16 1.3836e-18 0.0000e+00
1.4650e-01 2.6387e-16 9.2148e-16 3.2115e-14 8.0478e-15 7.3140e-16 1.5256e-18 0.0000e+00
1.5522e-01 2.5211e-16 8.8297e-16 3.1082e-14 7.9850e-15 7.4813e-16 1.6742e-18 0.0000e+00
1.6447e-01 2.4084e-16 8.4583e-16 3.0051e-14 7.9177e-15 7.6472e-16 1.9118e-18 0.0000e+00
1.7426e-01 2.3003e-16 8.1006e-16 2.9037e-14 7.8457e-15 7.9224e-16 2.0752e-18 0.0000e+00
1.8464e-01 2.1968e-16 7.7564e-16 2.8030e-14 7.7688e-15 8.0853e-16 2.2426e-18 0.0000e+00
1.9564e-01 2.0976e-16 7.4247e-16 2.7040e-14 7.6867e-15 8.2459e-16 2.4154e-18 0.0000e+00
2.0729e-01 2.0026e-16 7.1054e-16 2.6072e-14 7.5990e-15 8.4040e-16 2.6937e-18 0.0000e+00
2.1964e-01 1.9117e-16 6.7986e-16 2.5118e-14 7.5057e-15 8.5590e-16 2.8798e-18 0.0000e+00
2.3272e-01 1.8244e-16 6.5037e-16 2.4189e-14 7.4065e-15 8.7104e-16 3.0707e-18 0.0000e+00
2.4658e-01 1.7412e-16 6.2203e-16 2.3277e-14 7.3012e-15 8.9686e-16 3.2665e-18 0.0000e+00
2.6127e-01 1.6615e-16 5.9481e-16 2.2392e-14 7.1899e-15 9.1110e-16 3.4670e-18 0.0000e+00
2.7683e-01 1.5852e-16 5.6870e-16 2.1527e-14 7.0724e-15 9.2478e-16 3.7913e-18 0.0000e+00
2.9332e-01 1.5123e-16 5.4359e-16 2.0685e-14 6.9489e-15 9.3784e-16 4.0039e-18 0.0000e+00
3.1079e-01 1.4425e-16 5.1948e-16 1.9871e-14 6.8196e-15 9.5017e-16 4.2225e-18 0.0000e+00
3.2930e-01 1.3758e-16 4.9644e-16 1.9078e-14 6.6846e-15 9.6168e-16 4.4448e-18 0.0000e+00
3.4891e-01 1.3119e-16 4.7431e-16 1.8312e-14 6.5443e-15 9.7226e-16 4.6727e-18 0.0000e+00
3.6969e-01 1.2508e-16 4.5308e-16 1.7568e-14 6.3990e-15 9.8176e-16 4.9054e-18 0.0000e+00
3.9171e-01 1.1926e-16 4.3274e-16 1.6848e-14 6.2494e-15 9.9005e-16 5.1432e-18 0.0000e+00
