7.2378116e+004	1.0869886e+001	6.0330656e+000	2.5493470e-001	0.0000000e+000	0.0000000e+000	0.0000000e+000	0.0000000e+000	
7.2378116e+004	1.2888947e+001	8.2153196e+000	3.3177772e-001	0.0000000e+000	0.0000000e+000	0.0000000e+000	0.0000000e+000	
7.2378116e+004	1.5283046e+001	1.3450557e+001	5.0300764e-001	2.5133046e-001	0.0000000e+000	0.0000000e+000	0.0000000e+000	
7.2378116e+004	1.8121844e+001	2.9462385e+001	1.1214732e+000	3.4130554e-001	0.0000000e+000	0.0000000e+000	0.0000000e+000	
7.2378116e+004	2.1487943e+001	3.5868854e+001	4.0422708e+000	5.5851388e-001	0.0000000e+000	0.0000000e+000	0.0000000e+000	
7.2378116e+004	2.5479289e+001	2.2405405e+001	2.6642592e+000	1.0926511e+000	0.0000000e+000	0.0000000e+000	0.0000000e+000	
7.2378116e+004	3.0212021e+001	1.3380612e+001	1.4988738e+000	1.0906151e+000	0.0000000e+000	0.0000000e+000	0.0000000e+000	
7.2378116e+004	3.5823849e+001	8.2320095e+000	8.9049295e-001	7.0198108e-001	0.0000000e+000	0.0000000e+000	0.0000000e+000	
7.2378116e+004	4.2478063e+001	5.2165445e+000	5.5291314e-001	4.3560107e-001	0.0000000e+000	0.0000000e+000	0.0000000e+000	
7.2378116e+004	5.0368286e+001	3.3833723e+000	3.5417478e-001	2.7513395e-001	0.0000000e+000	0.0000000e+000	0.0000000e+000	
7.2378116e+004	5.9724103e+001	2.2335338e+000	2.3198712e-001	1.7740732e-001	0.0000000e+000	0.0000000e+000	0.0000000e+000	
7.2378116e+004	7.0817746e+001	1.4941641e+000	1.5444094e-001	1.1631756e-001	0.0000000e+000	0.0000000e+000	0.0000000e+000	
7.2378116e+004	8.3972013e+001	1.0090235e+000	1.0402523e-001	7.7141428e-002	0.0000000e+000	0.0000000e+000	0.0000000e+000	
7.2378116e+004	9.9569661e+001	6.8465801e-001	7.0577095e-002	5.1317621e-002	1.0000000e-025	0.0000000e+000	0.0000000e+000	
7.2378116e+004	1.1806454e+002	4.6061111e-001	4.7742019e-002	3.2978835e-002	5.1852641e-002	0.0000000e+000	0.0000000e+000	
7.2378116e+004	1.3999482e+002	1.0617725e-001	4.3583752e-003	2.3139172e-003	1.8591333e-002	0.0000000e+000	0.0000000e+000	
7.2378116e+004	1.6599860e+002	0.0000000e+000	0.0000000e+000	0.0000000e+000	1.0000000e-025	0.0000000e+000	0.0000000e+000	
8.1875325e+004	6.5200000e+000	3.3553988e+000	0.0000000e+000	0.0000000e+000	0.0000000e+000	0.0000000e+000	0.0000000e+000	
8.1875325e+004	7.7310781e+000	3.8695053e+000	1.7035290e-001	0.0000000e+000	0.0000000e+000	0.0000000e+000	0.0000000e+000	
8.1875325e+004	9.1671117e+000	4.6073424e+000	1.9938227e-001	0.0000000e+000	0.0000000e+000	0.0000000e+000	0.0000000e+000	
8.1875325e+004	1.0869886e+001	5.8017258e+000	2.4410095e-001	0.0000000e+000	0.0000000e+000	0.0000000e+000	0.0000000e+000	
8.1875325e+004	1.2888947e+001	8.0992532e+000	3.2473536e-001	0.0000000e+000	0.0000000e+000	0.0000000e+000	0.0000000e+000	
8.1875325e+004	1.5283046e+001	1.3878030e+001	5.1299508e-001	2.4705512e-001	0.0000000e+000	0.0000000e+000	0.0000000e+000	
8.1875325e+004	1.8121844e+001	3.1749455e+001	1.2716697e+000	3.4811219e-001	0.0000000e+000	0.0000000e+000	0.0000000e+000	
8.1875325e+004	2.1487943e+001	3.4101204e+001	4.1218133e+000	6.0926465e-001	0.0000000e+000	0.0000000e+000	0.0000000e+000	
8.1875325e+004	2.5479289e+001	2.0439165e+001	2.4225228e+000	1.2026644e+000	0.0000000e+000	0.0000000e+000	0.0000000e+000	
8.1875325e+004	3.0212021e+001	1.2065452e+001	1.3443996e+000	1.0427077e+000	0.0000000e+000	0.0000000e+000	0.0000000e+000	
8.1875325e+004	3.5823849e+001	7.3860858e+000	7.9517432e-001	6.4480181e-001	0.0000000e+000	0.0000000e+000	0.0000000e+000	
8.1875325e+004	4.2478063e+001	4.6681855e+000	4.9269847e-001	3.9510951e-001	0.0000000e+000	0.0000000e+000	0.0000000e+000	
8.1875325e+004	5.0368286e+001	3.0232009e+000	3.1525183e-001	2.4822986e-001	0.0000000e+000	0.0000000e+000	0.0000000e+000	
8.1875325e+004	5.9724103e+001	1.9943003e+000	2.0638077e-001	1.5968696e-001	0.0000000e+000	0.0000000e+000	0.0000000e+000	
8.1875325e+004	7.0817746e+001	1.3341209e+000	1.3738971e-001	1.0466612e-001	0.0000000e+000	0.0000000e+000	0.0000000e+000	
8.1875325e+004	8.3972013e+001	9.0193201e-001	9.2604860e-002	6.9566398e-002	0.0000000e+000	0.0000000e+000	0.0000000e+000	
8.1875325e+004	9.9569661e+001	6.1426094e-001	6.2981866e-002	4.6663796e-002	1.0000000e-025	0.0000000e+000	0.0000000e+000	
8.1875325e+004	1.1806454e+002	4.1961735e-001	4.3058396e-002	3.1346622e-002	6.9108620e-002	0.0000000e+000	0.0000000e+000	
8.1875325e+004	1.3999482e+002	2.8305600e-001	2.9253485e-002	2.0210558e-002	3.4953765e-002	1.0000000e-025	0.0000000e+000	
8.1875325e+004	1.6599860e+002	1.6531591e-002	7.8010718e-004	6.9135692e-004	8.9057609e-003	8.1141371e-004	0.0000000e+000	
8.1875325e+004	1.9683253e+002	0.0000000e+000	0.0000000e+000	0.0000000e+000	1.0000000e-025	1.0000000e-025	0.0000000e+000	
9.2618724e+004	6.5200000e+000	3.1134298e+000	0.0000000e+000	0.0000000e+000	0.0000000e+000	0.0000000e+000	0.0000000e+000	
9.2618724e+004	7.7310781e+000	3.6164853e+000	1.5891625e-001	0.0000000e+000	0.0000000e+000	0.0000000e+000	0.0000000e+000	
9.2618724e+004	9.1671117e+000	4.3487068e+000	1.8769275e-001	0.0000000e+000	0.0000000e+000	0.0000000e+000	0.0000000e+000	
9.2618724e+004	1.0869886e+001	5.5554169e+000	2.3279630e-001	0.0000000e+000	0.0000000e+000	0.0000000e+000	0.0000000e+000	
9.2618724e+004	1.2888947e+001	7.9382632e+000	3.1614282e-001	0.0000000e+000	0.0000000e+000	0.0000000e+000	0.0000000e+000	
9.2618724e+004	1.5283046e+001	1.4196703e+001	5.1936530e-001	2.4147282e-001	0.0000000e+000	0.0000000e+000	0.0000000e+000	
9.2618724e+004	1.8121844e+001	3.3361456e+001	1.4286144e+000	3.5232318e-001	0.0000000e+000	0.0000000e+000	0.0000000e+000	
9.2618724e+004	2.1487943e+001	3.1959903e+001	4.0125208e+000	6.5655699e-001	0.0000000e+000	0.0000000e+000	0.0000000e+000	
9.2618724e+004	2.5479289e+001	1.8557819e+001	2.1906211e+000	1.2635510e+000	0.0000000e+000	0.0000000e+000	0.0000000e+000	
9.2618724e+004	3.0212021e+001	1.0851992e+001	1.2032368e+000	9.7772150e-001	0.0000000e+000	0.0000000e+000	0.0000000e+000	
9.2618724e+004	3.5823849e+001	6.6151549e+000	7.0909594e-001	5.8764035e-001	0.0000000e+000	0.0000000e+000	0.0000000e+000	
9.2618724e+004	4.2478063e+001	4.1711150e+000	4.3856936e-001	3.5664512e-001	0.0000000e+000	0.0000000e+000	0.0000000e+000	
9.2618724e+004	5.0368286e+001	2.6974134e+000	2.8032598e-001	2.2308343e-001	0.0000000e+000	0.0000000e+000	0.0000000e+000	
9.2618724e+004	5.9724103e+001	1.7778575e+000	1.8340569e-001	1.4319057e-001	0.0000000e+000	0.0000000e+000	0.0000000e+000	
9.2618724e+004	7.0817746e+001	1.1888756e+000	1.2206230e-001	9.3765969e-002	0.0000000e+000	0.0000000e+000	0.0000000e+000	
9.2618724e+004	8.3972013e+001	8.0389307e-001	8.2282754e-002	6.2339776e-002	0.0000000e+000	0.0000000e+000	0.0000000e+000	
9.2618724e+004	9.9569661e+001	5.4814242e-001	5.6003840e-002	4.1911527e-002	1.0000000e-025	0.0000000e+000	0.0000000e+000	
9.2618724e+004	1.1806454e+002	3.7588860e-001	3.8382861e-002	2.8377479e-002	8.4758510e-002	0.0000000e+000	0.0000000e+000	
9.2618724e+004	1.3999482e+002	2.5813810e-001	2.6398313e-002	1.9205946e-002	4.9806670e-002	1.0000000e-025	0.0000000e+000	
9.2618724e+004	1.6599860e+002	1.7384754e-001	1.7949331e-002	1.2267785e-002	2.2344830e-002	2.0142307e-003	0.0000000e+000	
9.2618724e+004	1.9683253e+002	2.4483831e-003	1.2532469e-004	1.3450061e-004	2.4166684e-003	2.2818967e-004	0.0000000e+000	
9.2618724e+004	2.3339382e+002	0.0000000e+000	0.0000000e+000	0.0000000e+000	1.0000000e-025	1.0000000e-025	0.0000000e+000	
1.0477183e+005	6.5200000e+000	2.8834106e+000	0.0000000e+000	0.0000000e+000	0.0000000e+000	0.0000000e+000	0.0000000e+000	
1.0477183e+005	7.7310781e+000	3.3719938e+000	1.4791308e-001	0.0000000e+000	0.0000000e+000	0.0000000e+000	0.0000000e+000	
1.0477183e+005	9.1671117e+000	4.0921678e+000	1.7618431e-001	0.0000000e+000	0.0000000e+000	0.0000000e+000	0.0000000e+000	
1.0477183e+005	1.0869886e+001	5.2983660e+000	2.2119027e-001	0.0000000e+000	0.0000000e+000	0.0000000e+000	0.0000000e+000	
1.0477183e+005	1.2888947e+001	7.7378808e+000	3.0623445e-001	0.0000000e+000	0.0000000e+000	0.0000000e+000	0.0000000e+000	
1.0477183e+005	1.5283046e+001	1.4403490e+001	5.2214258e-001	2.3476058e-001	0.0000000e+000	0.0000000e+000	0.0000000e+000	
1.0477183e+005	1.8121844e+001	3.4260440e+001	1.5880833e+000	3.5397233e-001	0.0000000e+000	0.0000000e+000	0.0000000e+000	
1.0477183e+005	2.1487943e+001	2.9660221e+001	3.8038928e+000	6.9876905e-001	0.0000000e+000	0.0000000e+000	0.0000000e+000	
1.0477183e+005	2.5479289e+001	1.6793047e+001	1.9737412e+000	1.2799269e+000	0.0000000e+000	0.0000000e+000	0.0000000e+000	
1.0477183e+005	3.0212021e+001	9.7425487e+000	1.0752636e+000	9.0573396e-001	0.0000000e+000	0.0000000e+000	0.0000000e+000	
1.0477183e+005	3.5823849e+001	5.9169233e+000	6.3172726e-001	5.3282304e-001	0.0000000e+000	0.0000000e+000	0.0000000e+000	
1.0477183e+005	4.2478063e+001	3.7229120e+000	3.9009214e-001	3.2090176e-001	0.0000000e+000	0.0000000e+000	0.0000000e+000	
1.0477183e+005	5.0368286e+001	2.4042824e+000	2.4909912e-001	1.9998018e-001	0.0000000e+000	0.0000000e+000	0.0000000e+000	
1.0477183e+005	5.9724103e+001	1.5832310e+000	1.6287504e-001	1.2809668e-001	0.0000000e+000	0.0000000e+000	0.0000000e+000	
1.0477183e+005	7.0817746e+001	1.0581508e+000	1.0835894e-001	8.3787911e-002	0.0000000e+000	0.0000000e+000	0.0000000e+000	
1.0477183e+005	8.3972013e+001	7.1536705e-001	7.3035946e-002	5.5685367e-002	0.0000000e+000	0.0000000e+000	0.0000000e+000	
1.0477183e+005	9.9569661e+001	4.8793148e-001	4.9719647e-002	3.7458314e-002	1.0000000e-025	0.0000000e+000	0.0000000e+000	
1.0477183e+005	1.1806454e+002	3.3502641e-001	3.4103283e-002	2.5421120e-002	9.8925789e-002	0.0000000e+000	0.0000000e+000	
1.0477183e+005	1.3999482e+002	2.3102986e-001	2.3517031e-002	1.7343142e-002	6.3771087e-002	1.0000000e-025	0.0000000e+000	
1.0477183e+005	1.6599860e+002	1.5929158e-001	1.6249004e-002	1.1802624e-002	3.4800547e-002	3.0912176e-003	0.0000000e+000	
1.0477183e+005	1.9683253e+002	1.0614083e-001	1.0979780e-002	7.2137389e-003	1.3269012e-002	1.2415690e-003	0.0000000e+000	
1.0477183e+005	2.3339382e+002	0.0000000e+000	0.0000000e+000	0.0000000e+000	1.0000000e-025	1.0000000e-025	0.0000000e+000	
1.1851964e+005	6.5200000e+000	2.6656269e+000	0.0000000e+000	0.0000000e+000	0.0000000e+000	0.0000000e+000	0.0000000e+000	
1.1851964e+005	7.7310781e+000	3.1370689e+000	1.3738162e-001	0.0000000e+000	0.0000000e+000	0.0000000e+000	0.0000000e+000	
1.1851964e+005	9.1671117e+000	3.8398996e+000	1.6494128e-001	0.0000000e+000	0.0000000e+000	0.0000000e+000	0.0000000e+000	
1.1851964e+005	1.0869886e+001	5.0344331e+000	2.0943471e-001	0.0000000e+000	0.0000000e+000	0.0000000e+000	0.0000000e+000	
1.1851964e+005	1.2888947e+001	7.5038601e+000	2.9524373e-001	0.0000000e+000	0.0000000e+000	0.0000000e+000	0.0000000e+000	
1.1851964e+005	1.5283046e+001	1.4498809e+001	5.2143625e-001	2.2709853e-001	0.0000000e+000	0.0000000e+000	0.0000000e+000	
1.1851964e+005	1.8121844e+001	3.4488605e+001	1.7447416e+000	3.5315644e-001	0.0000000e+000	0.0000000e+000	0.0000000e+000	
1.1851964e+005	2.1487943e+001	2.7333649e+001	3.5484871e+000	7.3449813e-001	0.0000000e+000	0.0000000e+000	0.0000000e+000	
1.1851964e+005	2.5479289e+001	1.5158213e+001	1.7738351e+000	1.2618208e+000	0.0000000e+000	0.0000000e+000	0.0000000e+000	
